state,district,commodity,forecast_horizon_months,forecast_month,current_price,predicted_price,lower_bound,upper_bound,price_change_pct,market_signal,uncertainty_level,weather_risk_level,weather_disruption_score,weather_data_status,market_insight,uncertainty_insight,weather_insight,planning_context,farmer_insight,decision_warning,recommendation_status,market_data_status,forecast_data_status,explainability_status
Uttar Pradesh,Kanpur,Tomato,2,2026-10-01,1933.9774193548387,1987.2711054930537,1942.1810509139784,2065.844729416283,2.755651932895544,RISING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Tomato is forecast to increase by 2.8% over the selected horizon.,"The estimated price range is ₹1,942 to ₹2,066. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Tomato is forecast to increase by 2.8% over the selected horizon. The estimated price range is ₹1,942 to ₹2,066. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Kanpur,Tomato,3,2026-11-01,1933.9774193548387,1962.195465392265,1919.0147637096773,2058.1006003686634,1.4590680198758315,STABLE,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,"Tomato is forecast to remain relatively stable, with an estimated change of +1.5%.","The estimated price range is ₹1,919 to ₹2,058. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Tomato is forecast to remain relatively stable, with an estimated change of +1.5%. The estimated price range is ₹1,919 to ₹2,058. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Kanpur,Wheat,1,2026-09-01,3718.115806451613,3602.3380365427606,3529.266312043011,3682.922960573476,-3.113882835708257,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 3.1% over the selected horizon.,"The estimated price range is ₹3,529 to ₹3,683. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 3.1% over the selected horizon. The estimated price range is ₹3,529 to ₹3,683. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Kanpur,Wheat,2,2026-10-01,3718.115806451613,3470.3894020378007,3392.0201838172047,3557.378843317972,-6.662686621647492,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 6.7% over the selected horizon.,"The estimated price range is ₹3,392 to ₹3,557. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 6.7% over the selected horizon. The estimated price range is ₹3,392 to ₹3,557. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Kanpur,Wheat,3,2026-11-01,3718.115806451613,3323.9173978361587,3240.06355483871,3415.6336933124862,-10.602101417375106,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 10.6% over the selected horizon.,"The estimated price range is ₹3,240 to ₹3,416. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 10.6% over the selected horizon. The estimated price range is ₹3,240 to ₹3,416. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Onion,1,2026-09-01,2812.340967741936,2885.1319448732347,2810.998481003584,2942.350444550342,2.5882699845511143,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 2.6% over the selected horizon.,"The estimated price range is ₹2,811 to ₹2,942. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 2.6% over the selected horizon. The estimated price range is ₹2,811 to ₹2,942. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Onion,2,2026-10-01,2812.340967741936,3011.309479783317,2901.714705376344,3112.496160860215,7.074836028902119,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 7.1% over the selected horizon.,"The estimated price range is ₹2,902 to ₹3,112. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 7.1% over the selected horizon. The estimated price range is ₹2,902 to ₹3,112. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Onion,3,2026-11-01,2812.340967741936,3250.2366227931384,3181.278711520737,3329.995108064516,15.570503721772916,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 15.6% over the selected horizon.,"The estimated price range is ₹3,181 to ₹3,330. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 15.6% over the selected horizon. The estimated price range is ₹3,181 to ₹3,330. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Potato,1,2026-09-01,1743.497741935484,1671.716276260278,1634.81773234767,1707.7401075268815,-4.117095419666012,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 4.1% over the selected horizon.,"The estimated price range is ₹1,635 to ₹1,708. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 4.1% over the selected horizon. The estimated price range is ₹1,635 to ₹1,708. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Potato,2,2026-10-01,1743.497741935484,1606.6260981422445,1563.3272686379928,1677.094436923963,-7.850405566989509,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 7.9% over the selected horizon.,"The estimated price range is ₹1,563 to ₹1,677. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 7.9% over the selected horizon. The estimated price range is ₹1,563 to ₹1,677. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Potato,3,2026-11-01,1743.497741935484,1573.999648219265,1543.7237777777775,1605.6209034408605,-9.721727171728743,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 9.7% over the selected horizon.,"The estimated price range is ₹1,544 to ₹1,606. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 9.7% over the selected horizon. The estimated price range is ₹1,544 to ₹1,606. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Rice,1,2026-09-01,3173.998387096774,3054.511141181636,3003.9274528315414,3110.546093010753,-3.7645654263999724,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 3.8% over the selected horizon.,"The estimated price range is ₹3,004 to ₹3,111. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 3.8% over the selected horizon. The estimated price range is ₹3,004 to ₹3,111. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Rice,2,2026-10-01,3173.998387096774,3063.2058530478084,3013.272342857143,3110.3793150537635,-3.4906298156725404,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 3.5% over the selected horizon.,"The estimated price range is ₹3,013 to ₹3,110. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 3.5% over the selected horizon. The estimated price range is ₹3,013 to ₹3,110. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Rice,3,2026-11-01,3173.998387096774,3117.6313102537792,3069.818767634408,3203.7309135483874,-1.775901244063112,STABLE,LOW,LOW,0,SYNTHETIC_DEMO_DATA,"Rice is forecast to remain relatively stable, with an estimated change of -1.8%.","The estimated price range is ₹3,070 to ₹3,204. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Rice is forecast to remain relatively stable, with an estimated change of -1.8%. The estimated price range is ₹3,070 to ₹3,204. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Tomato,1,2026-09-01,2101.3787096774195,2004.6091623590432,1984.5264389208908,2023.0956629800305,-4.6050503354167525,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Tomato is forecast to decrease by 4.6% over the selected horizon.,"The estimated price range is ₹1,985 to ₹2,023. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Tomato is forecast to decrease by 4.6% over the selected horizon. The estimated price range is ₹1,985 to ₹2,023. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Tomato,2,2026-10-01,2101.3787096774195,1912.8412526895413,1891.1187295161287,1937.309488821593,-8.97208371435439,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Tomato is forecast to decrease by 9.0% over the selected horizon.,"The estimated price range is ₹1,891 to ₹1,937. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Tomato is forecast to decrease by 9.0% over the selected horizon. The estimated price range is ₹1,891 to ₹1,937. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Tomato,3,2026-11-01,2101.3787096774195,1846.5413505602696,1828.96542249104,1869.671042754736,-12.127150519968371,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Tomato is forecast to decrease by 12.1% over the selected horizon.,"The estimated price range is ₹1,829 to ₹1,870. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Tomato is forecast to decrease by 12.1% over the selected horizon. The estimated price range is ₹1,829 to ₹1,870. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Wheat,1,2026-09-01,3145.2951612903225,3065.771840233565,3016.9261522580646,3111.5553312479474,-2.5283261817671203,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 2.5% over the selected horizon.,"The estimated price range is ₹3,017 to ₹3,112. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 2.5% over the selected horizon. The estimated price range is ₹3,017 to ₹3,112. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Wheat,2,2026-10-01,3145.2951612903225,2985.2238439866824,2931.384386200717,3024.219219815668,-5.0892303931810545,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 5.1% over the selected horizon.,"The estimated price range is ₹2,931 to ₹3,024. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 5.1% over the selected horizon. The estimated price range is ₹2,931 to ₹3,024. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Lucknow,Wheat,3,2026-11-01,3145.2951612903225,3002.5691925237334,2950.739076920123,3066.6968518996414,-4.5377607330193275,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 4.5% over the selected horizon.,"The estimated price range is ₹2,951 to ₹3,067. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 4.5% over the selected horizon. The estimated price range is ₹2,951 to ₹3,067. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Onion,1,2026-09-01,2787.4845161290323,2913.339660385359,2881.820733145162,2954.6057880525686,4.5150078333386094,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 4.5% over the selected horizon.,"The estimated price range is ₹2,882 to ₹2,955. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 4.5% over the selected horizon. The estimated price range is ₹2,882 to ₹2,955. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Onion,2,2026-10-01,2787.4845161290323,3075.659794060677,3024.1452823924733,3132.1210878494626,10.338183988617542,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 10.3% over the selected horizon.,"The estimated price range is ₹3,024 to ₹3,132. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 10.3% over the selected horizon. The estimated price range is ₹3,024 to ₹3,132. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Onion,3,2026-11-01,2787.4845161290323,3251.818407160304,3168.239163306452,3326.10815967742,16.657810593907453,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 16.7% over the selected horizon.,"The estimated price range is ₹3,168 to ₹3,326. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 16.7% over the selected horizon. The estimated price range is ₹3,168 to ₹3,326. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Potato,1,2026-09-01,1730.058387096774,1630.4093906109526,1614.683944489247,1652.79365124808,-5.759863206295778,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 5.8% over the selected horizon.,"The estimated price range is ₹1,615 to ₹1,653. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 5.8% over the selected horizon. The estimated price range is ₹1,615 to ₹1,653. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Potato,2,2026-10-01,1730.058387096774,1581.8812987442204,1553.7383451612905,1629.5348919354838,-8.564860553707135,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 8.6% over the selected horizon.,"The estimated price range is ₹1,554 to ₹1,630. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 8.6% over the selected horizon. The estimated price range is ₹1,554 to ₹1,630. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Potato,3,2026-11-01,1730.058387096774,1563.9408774881465,1539.9227351766517,1588.0059743471586,-9.601844125468544,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 9.6% over the selected horizon.,"The estimated price range is ₹1,540 to ₹1,588. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 9.6% over the selected horizon. The estimated price range is ₹1,540 to ₹1,588. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Rice,1,2026-09-01,3843.6506451612895,3797.818688404855,3762.011692951016,3828.984946236559,-1.1924069325637487,STABLE,LOW,LOW,0,SYNTHETIC_DEMO_DATA,"Rice is forecast to remain relatively stable, with an estimated change of -1.2%.","The estimated price range is ₹3,762 to ₹3,829. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Rice is forecast to remain relatively stable, with an estimated change of -1.2%. The estimated price range is ₹3,762 to ₹3,829. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Rice,2,2026-10-01,3843.6506451612895,3726.136328691861,3655.41356374808,3797.064726451613,-3.0573620580571115,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 3.1% over the selected horizon.,"The estimated price range is ₹3,655 to ₹3,797. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 3.1% over the selected horizon. The estimated price range is ₹3,655 to ₹3,797. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Rice,3,2026-11-01,3843.6506451612895,3644.150486563516,3564.9158852534565,3740.658322580645,-5.190382191704154,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 5.2% over the selected horizon.,"The estimated price range is ₹3,565 to ₹3,741. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 5.2% over the selected horizon. The estimated price range is ₹3,565 to ₹3,741. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Tomato,1,2026-09-01,1861.1583870967745,1880.6916296557629,1841.1181335125448,1907.4414881720431,1.049520701430378,STABLE,LOW,LOW,0,SYNTHETIC_DEMO_DATA,"Tomato is forecast to remain relatively stable, with an estimated change of +1.0%.","The estimated price range is ₹1,841 to ₹1,907. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Tomato is forecast to remain relatively stable, with an estimated change of +1.0%. The estimated price range is ₹1,841 to ₹1,907. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Tomato,2,2026-10-01,1861.1583870967745,1951.680400637341,1890.951975,2001.0515901497693,4.863745835289823,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Tomato is forecast to increase by 4.9% over the selected horizon.,"The estimated price range is ₹1,891 to ₹2,001. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Tomato is forecast to increase by 4.9% over the selected horizon. The estimated price range is ₹1,891 to ₹2,001. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Tomato,3,2026-11-01,1861.1583870967745,2034.3156379187217,1971.329893018982,2099.8839118996416,9.303735352263898,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Tomato is forecast to increase by 9.3% over the selected horizon.,"The estimated price range is ₹1,971 to ₹2,100. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Tomato is forecast to increase by 9.3% over the selected horizon. The estimated price range is ₹1,971 to ₹2,100. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Wheat,1,2026-09-01,3208.081612903226,3139.3047307795323,3093.77244,3202.70154983871,-2.143863231130597,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 2.1% over the selected horizon.,"The estimated price range is ₹3,094 to ₹3,203. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 2.1% over the selected horizon. The estimated price range is ₹3,094 to ₹3,203. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
Uttar Pradesh,Varanasi,Wheat,2,2026-10-01,3208.081612903226,3160.084259023773,3114.5989651135005,3220.6675604838706,-1.4961388041502048,STABLE,LOW,LOW,0,SYNTHETIC_DEMO_DATA,"Wheat is forecast to remain relatively stable, with an estimated change of -1.5%.","The estimated price range is ₹3,115 to ₹3,221. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Wheat is forecast to remain relatively stable, with an estimated change of -1.5%. The estimated price range is ₹3,115 to ₹3,221. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
