state,district,market,commodity,month,avg_min_price,avg_max_price,avg_modal_price,min_modal_price,max_modal_price,median_modal_price,std_modal_price,observation_count
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2025-07-01,3125.198064516129,3556.8151612903225,3348.514516129032,3099.38,3534.89,3353.47,114.99193730688853,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2025-08-01,2956.9470967741936,3418.919032258065,3190.1893548387097,3031.6,3339.86,3196.73,84.7081615483612,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2025-09-01,2902.4,3304.099333333333,3111.1666666666665,2950.51,3256.93,3116.92,76.1792593428354,30
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2025-10-01,2966.6793548387095,3370.5429032258066,3156.453225806452,3017.6,3302.5,3140.6,78.36808378360405,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2025-11-01,3074.926333333334,3500.74,3275.817,3118.64,3426.81,3251.58,72.67742286389857,30
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2025-12-01,3277.345483870968,3714.9048387096777,3487.8932258064515,3299.78,3733.81,3494.41,110.3100185654683,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-01-01,3500.736774193548,4009.077741935484,3751.8322580645163,3597.38,3959.29,3748.33,87.12491732027372,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-02-01,3675.441428571429,4181.268928571429,3938.4275000000002,3753.46,4086.41,3927.34,82.32184736008891,28
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-03-01,3767.9441935483874,4249.588387096774,4015.337741935484,3730.52,4239.13,4003.86,101.07441346881265,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-04-01,3696.3973333333333,4232.514666666667,3964.591,3811.61,4109.42,3957.66,81.32158166067047,30
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-05-01,3550.1667741935485,4046.159032258064,3811.9825806451613,3586.47,3978.68,3824.02,99.56974731204728,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-06-01,3389.4416666666666,3831.311333333333,3617.8406666666665,3411.92,3787.54,3627.1,87.9466294244779,30
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-07-01,3157.907419354839,3603.0299999999997,3382.265806451613,3229.43,3649.1,3391.97,98.37870693648422,31
Uttar Pradesh,Varanasi,Varanasi Market,Wheat,2026-08-01,2995.477096774194,3410.563548387097,3208.081612903226,3028.61,3383.55,3209.25,87.40119892758064,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-01-01,3220.4245161290323,3685.5751612903227,3431.951612903226,3246.7,3616.08,3431.48,102.58302088541973,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-02-01,3263.5607142857143,3734.5896428571427,3497.8878571428572,3338.2,3688.11,3503.59,80.02018992253208,28
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-03-01,3259.028064516129,3704.1290322580644,3496.1629032258065,3323.93,3687.68,3489.53,79.80682281582811,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-04-01,3150.976,3573.7643333333335,3365.6563333333334,3236.7,3552.31,3366.37,86.20711769491176,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-05-01,2975.4119354838713,3396.3641935483874,3184.5625806451612,3053.13,3319.64,3196.33,72.61182162557915,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-06-01,2760.3106666666667,3166.348,2971.716,2827.84,3129.95,2975.4,74.8583966957753,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-07-01,2645.3045161290324,3011.29,2834.1748387096773,2686.39,3001.64,2823.13,74.40940217790437,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-08-01,2583.7896774193546,2938.207741935484,2758.018064516129,2574.58,2924.62,2757.2,88.08367773200492,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-09-01,2613.4456666666665,2988.3450000000003,2796.7443333333335,2613.99,2974.6,2802.93,83.27281634869601,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-10-01,2752.5090322580645,3109.4912903225804,2915.8825806451614,2794.03,3088.97,2925.54,82.7578486899275,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-11-01,2890.175666666667,3283.148666666667,3074.1549999999997,2843.35,3219.66,3075.375,84.06240447757698,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2023-12-01,3073.711935483871,3497.9783870967744,3287.3609677419354,3036.76,3467.24,3289.25,93.78189815932282,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-01-01,3260.391290322581,3698.5374193548387,3483.2893548387096,3320.09,3646.48,3493.55,85.35687786915523,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-02-01,3336.704827586207,3781.72275862069,3552.3758620689655,3305.56,3689.75,3563.34,86.62413003138664,29
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-03-01,3284.420322580645,3715.767741935484,3494.6941935483874,3312.65,3615.15,3498.18,70.25588629072027,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-04-01,3161.886,3592.6639999999998,3375.662333333333,3179.24,3575.58,3372.8149999999996,89.9948349354422,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-05-01,3015.493225806452,3467.5896774193548,3231.405806451613,3024.96,3498.66,3239.77,116.30468952351546,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-06-01,2822.9623333333334,3191.5559999999996,3015.7320000000004,2793.67,3182.85,3024.235,100.21783079699522,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-07-01,2669.907419354839,3041.6499999999996,2860.1325806451614,2722.56,2988.48,2853.97,65.27683958688264,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-08-01,2598.0409677419357,2960.4938709677417,2775.7829032258064,2588.26,2973.83,2776.97,89.8840235782959,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-09-01,2628.46,2980.5440000000003,2803.652666666667,2623.12,2956.3,2819.6,86.66873683380767,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-10-01,2729.5006451612903,3109.559677419355,2915.948064516129,2777.73,3072.8,2902.56,81.9879829576405,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-11-01,2909.33,3331.237,3118.0966666666664,2963.56,3302.11,3130.895,84.80668281789292,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2024-12-01,3116.481935483871,3556.5187096774193,3338.6145161290324,3146.15,3583.55,3332.98,100.35539021692561,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-01-01,3265.2845161290325,3744.747096774194,3505.6693548387098,3343.66,3706.32,3508.58,92.40007319389191,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-02-01,3317.735357142857,3807.570357142857,3556.4528571428573,3416.44,3687.39,3561.285,73.93578288984564,28
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-03-01,3313.074838709678,3775.4612903225807,3537.2587096774196,3294.99,3679.08,3552.25,92.70086561055523,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-04-01,3214.6330000000003,3685.353,3431.5299999999997,3308.74,3598.58,3427.21,80.49560364949477,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-05-01,3070.453225806452,3479.14064516129,3267.5674193548384,3116.17,3457.9,3281.67,84.41622213641728,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-06-01,2858.6486666666665,3233.900666666667,3052.597333333333,2771.69,3194.64,3061.825,100.03486147281366,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-07-01,2684.431935483871,3066.826129032258,2867.564838709677,2696.07,3039.83,2883.25,91.72566169002609,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-08-01,2640.611935483871,2995.953548387097,2807.2929032258066,2642.12,3005.23,2812.49,75.96045998603697,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-09-01,2585.0690000000004,2980.6576666666665,2794.259,2576.91,2990.9,2790.2749999999996,88.51133651724487,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-10-01,2770.9751612903224,3124.3106451612903,2955.8661290322584,2805.09,3122.47,2956.8,82.55044323230166,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-11-01,2963.927,3373.6549999999997,3165.3293333333336,2940.22,3335.93,3182.835,99.10028553260416,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2025-12-01,3137.9409677419353,3565.7690322580643,3364.8270967741937,3192.1,3510.3,3345.96,94.26789553160212,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-01-01,3293.3406451612905,3746.5203225806454,3535.684516129032,3394.04,3682.67,3531.65,69.89818356432005,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-02-01,3374.0425,3824.724642857143,3586.781785714286,3466.92,3775.63,3574.2,79.93549455208064,28
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-03-01,3357.373870967742,3817.9774193548387,3601.7122580645164,3451.0,3767.65,3598.45,72.28074334194766,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-04-01,3256.2386666666666,3703.6113333333333,3472.86,3244.15,3681.35,3476.15,84.38182423999224,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-05-01,3086.7948387096776,3542.9764516129035,3299.4754838709678,3147.43,3511.16,3280.7,95.53876762301647,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-06-01,2872.483333333333,3277.8033333333337,3078.374333333333,2928.64,3183.33,3082.88,60.9081433139611,30
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-07-01,2713.4212903225807,3094.2525806451613,2913.503870967742,2714.78,3066.46,2914.88,99.85619622495192,31
West Bengal,Bardhaman,Bardhaman Market,Onion,2026-08-01,2671.001935483871,3040.8841935483874,2837.662258064516,2670.42,3003.72,2815.42,87.31849073782249,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-01-01,1685.361935483871,1916.6129032258063,1804.389677419355,1718.53,1897.57,1810.11,39.43327372358459,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-02-01,1661.2732142857144,1876.7260714285715,1768.0892857142858,1664.48,1824.56,1777.8000000000002,41.504622761591385,28
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-03-01,1573.1548387096775,1813.532258064516,1692.3780645161291,1591.41,1822.06,1687.28,49.53912907452413,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-04-01,1510.8333333333333,1738.604,1626.571,1504.37,1742.07,1628.54,50.183684623727956,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-05-01,1447.011935483871,1644.5093548387097,1541.228064516129,1483.32,1605.08,1543.64,37.68571642938073,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-06-01,1377.6283333333333,1579.3286666666668,1490.0040000000001,1384.57,1573.19,1483.0349999999999,40.21694904321842,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-07-01,1381.0064516129032,1564.9412903225807,1473.431935483871,1367.71,1548.27,1466.82,39.46861440177121,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-08-01,1403.405806451613,1595.4396774193547,1495.6341935483872,1433.78,1559.78,1497.19,32.274864293460475,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-09-01,1462.0593333333334,1662.9903333333334,1561.1746666666666,1405.84,1662.6,1560.9,52.21445986362946,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-10-01,1541.2806451612903,1756.5770967741935,1647.3799999999999,1570.31,1746.89,1646.54,44.581211363832104,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-11-01,1615.5973333333334,1836.9956666666667,1728.512,1671.36,1801.11,1724.9650000000001,37.81364754542546,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2023-12-01,1671.3164516129032,1910.2416129032258,1788.148387096774,1690.22,1839.59,1789.34,39.168728351137005,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-01-01,1722.8409677419354,1941.8799999999999,1831.3367741935485,1735.69,1909.71,1836.68,38.86508136164534,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-02-01,1677.056551724138,1903.8934482758623,1787.4699999999998,1698.54,1876.52,1789.5,50.07744630641054,29
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-03-01,1601.4696774193549,1831.1767741935485,1711.4416129032259,1580.92,1804.04,1721.19,46.02927764635434,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-04-01,1504.7106666666666,1725.324,1620.1406666666667,1522.84,1713.58,1626.065,48.46076165548666,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-05-01,1431.5706451612905,1628.905806451613,1532.4087096774192,1423.14,1599.43,1542.46,47.73209268000834,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-06-01,1407.0903333333333,1591.76,1503.3456666666668,1427.46,1570.39,1510.6100000000001,37.54620984437926,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-07-01,1368.727741935484,1561.9529032258065,1465.390322580645,1409.17,1564.53,1469.77,34.60681546399697,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-08-01,1414.7664516129032,1611.5429032258064,1512.1506451612902,1442.28,1590.66,1508.07,35.64659328608034,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-09-01,1478.251,1695.7546666666667,1587.2536666666667,1498.06,1659.87,1579.415,36.51089251578018,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-10-01,1554.68,1789.7993548387096,1671.9264516129033,1595.72,1776.0,1672.16,48.36222579302898,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-11-01,1637.111,1868.2266666666667,1756.1019999999999,1654.34,1854.83,1752.7849999999999,55.32004571519297,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2024-12-01,1667.761935483871,1916.0312903225806,1805.2612903225806,1732.1,1862.04,1808.0,37.48053759325724,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-01-01,1711.3738709677418,1939.592258064516,1831.0654838709677,1765.03,1943.96,1817.01,44.43106254552922,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-02-01,1668.7717857142857,1896.2235714285714,1785.9285714285713,1695.65,1866.89,1781.65,50.751804252860154,28
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-03-01,1615.746129032258,1835.3909677419356,1722.831935483871,1621.89,1819.92,1721.3,46.57914729571277,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-04-01,1535.9023333333332,1743.2083333333333,1638.1246666666666,1500.23,1766.74,1648.685,55.05854750475472,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-05-01,1447.868387096774,1659.6332258064515,1554.6512903225807,1476.83,1627.12,1554.8,38.854667736917236,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-06-01,1405.4473333333333,1599.7040000000002,1501.4363333333336,1438.0,1593.84,1497.385,43.89215172036656,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-07-01,1367.8177419354838,1554.4925806451613,1466.7748387096776,1381.41,1530.22,1473.33,37.40013537149894,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-08-01,1418.046129032258,1612.1383870967743,1515.5338709677421,1429.48,1602.59,1522.93,41.46590130677006,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-09-01,1476.2336666666667,1693.362,1581.3426666666667,1474.87,1700.81,1577.905,50.916311452755686,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-10-01,1565.4832258064516,1779.6809677419355,1675.3135483870967,1577.12,1773.85,1673.62,45.98964271430301,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-11-01,1640.4593333333332,1865.2123333333334,1751.7363333333335,1687.21,1825.87,1760.295,38.6846668799047,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2025-12-01,1690.5635483870967,1940.47,1817.6416129032257,1757.25,1883.8,1821.95,30.371655985669058,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-01-01,1715.570322580645,1963.6067741935483,1835.0174193548387,1736.29,1926.08,1838.23,41.93527997344975,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-02-01,1689.1539285714284,1923.0839285714285,1807.345357142857,1690.97,1888.91,1811.44,49.197683887229154,28
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-03-01,1614.266129032258,1845.8864516129033,1734.6454838709678,1636.4,1796.99,1731.82,40.79371641472149,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-04-01,1550.4546666666668,1774.2230000000002,1657.257,1573.51,1719.58,1660.37,45.957017110819294,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-05-01,1458.2216129032258,1666.6612903225807,1566.8670967741934,1499.89,1654.17,1571.94,42.38998090693497,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-06-01,1424.2720000000002,1619.1773333333333,1516.7456666666667,1453.35,1594.28,1513.9099999999999,40.550495526827596,30
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-07-01,1404.2148387096772,1593.7048387096775,1500.047741935484,1407.22,1584.65,1507.56,37.733289344174345,31
West Bengal,Bardhaman,Bardhaman Market,Potato,2026-08-01,1412.0290322580645,1625.1135483870967,1520.0083870967742,1427.0,1642.85,1520.61,49.78466765961682,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-01-01,2963.3190322580645,3374.925161290322,3164.5351612903223,2990.15,3394.76,3168.57,89.96778182108541,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-02-01,3099.276785714286,3510.2875,3293.2324999999996,3113.45,3404.67,3291.965,80.23972031195493,28
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-03-01,3210.2064516129035,3676.529677419355,3459.5548387096774,3256.93,3665.78,3460.17,99.08221181998191,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-04-01,3383.737333333333,3844.4696666666664,3606.983,3392.55,3870.65,3599.505,123.82937875324177,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-05-01,3529.215806451613,3985.4306451612906,3737.0832258064515,3531.16,3868.88,3737.18,85.97554758523289,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-06-01,3545.2019999999998,4029.001333333333,3769.5143333333335,3581.93,3952.02,3758.56,77.73451368926008,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-07-01,3475.0232258064516,3944.5606451612903,3705.3190322580645,3517.3,3873.27,3707.73,88.18523570132884,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-08-01,3311.7116129032256,3788.311612903226,3565.458064516129,3385.64,3756.22,3549.29,83.40319416022994,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-09-01,3180.114333333333,3624.14,3409.7186666666666,3240.46,3560.56,3426.41,83.46604392096289,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-10-01,3033.875161290323,3438.5103225806456,3226.208064516129,2926.43,3521.33,3233.96,101.25066098284164,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-11-01,2939.923666666667,3336.2083333333335,3131.0553333333332,2986.8,3358.14,3118.955,97.27858146557257,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2023-12-01,2948.870322580645,3355.1664516129035,3153.1229032258066,2967.78,3348.07,3148.06,95.99986899968658,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-01-01,2944.9845161290323,3346.5932258064518,3156.222580645161,2974.32,3337.42,3163.61,91.71384202935215,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-02-01,3091.4006896551723,3537.7210344827586,3310.1634482758623,3119.77,3464.21,3316.67,71.90754889220405,29
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-03-01,3248.157741935484,3709.0006451612903,3480.601935483871,3130.85,3729.92,3487.85,110.32935095791919,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-04-01,3435.7980000000002,3873.7363333333333,3670.6116666666667,3517.18,3826.9,3661.76,76.28537185591615,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-05-01,3539.1951612903226,4029.170967741936,3785.683548387097,3635.48,3920.23,3781.93,70.11112182568405,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-06-01,3566.3433333333332,4055.0323333333336,3802.0769999999998,3561.79,3973.36,3793.4399999999996,78.63293791517911,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-07-01,3491.701935483871,3976.4896774193544,3746.4864516129032,3637.19,3860.45,3756.48,71.5606197825028,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-08-01,3390.257741935484,3854.435161290323,3616.642580645161,3518.6,3838.01,3597.69,77.89580035610571,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-09-01,3217.4049999999997,3680.6896666666667,3445.5663333333337,3267.5,3582.17,3449.545,69.89749048247097,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-10-01,3034.3625806451614,3481.2306451612903,3270.52,3038.3,3535.67,3253.43,106.4952936675293,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-11-01,2967.9913333333334,3391.3886666666667,3181.8216666666663,3038.28,3319.84,3179.6,64.94646373975141,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2024-12-01,2939.8770967741934,3360.315483870968,3147.6506451612904,3012.68,3328.61,3164.0,84.12287167928764,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-01-01,2991.908709677419,3390.640967741935,3198.1532258064517,3025.47,3430.74,3187.23,99.66347724173582,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-02-01,3104.0389285714286,3548.977142857143,3347.3917857142856,3145.74,3523.13,3335.67,82.20011895339563,28
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-03-01,3316.768387096774,3728.173548387097,3516.2345161290323,3314.14,3727.24,3526.87,107.06816177366368,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-04-01,3447.33,3921.563,3703.1856666666667,3470.75,3928.27,3704.945,105.38667529080963,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-05-01,3516.9783870967744,3988.8225806451615,3761.704516129032,3605.09,3985.1,3748.29,93.61673069271038,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-06-01,3618.404,4107.645666666666,3840.5009999999997,3694.93,3977.14,3849.0950000000003,65.74851011029928,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-07-01,3482.165483870968,4003.54935483871,3737.359032258065,3559.05,3916.36,3731.21,89.71768637806184,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-08-01,3367.2148387096777,3871.605483870968,3618.842258064516,3446.91,3798.05,3635.83,88.06890740436077,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-09-01,3264.313,3703.279666666667,3482.7953333333335,3293.67,3658.08,3509.96,90.54573699416275,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-10-01,3056.8870967741937,3489.706451612903,3287.17064516129,3080.33,3485.93,3290.08,88.85174336820836,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-11-01,2984.7936666666665,3383.913,3196.7293333333337,2894.42,3403.97,3200.61,110.33671771174947,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2025-12-01,2958.3367741935485,3359.9593548387097,3157.727096774194,3009.59,3356.16,3158.74,84.59279792801694,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-01-01,3039.904516129032,3465.4193548387098,3257.497096774194,3101.37,3447.64,3232.19,94.71793692128033,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-02-01,3195.3592857142858,3645.8989285714283,3424.4382142857144,3258.1,3563.98,3415.79,80.02149359661983,28
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-03-01,3294.768064516129,3745.7493548387097,3517.8999999999996,3286.08,3669.88,3549.57,100.95831823084222,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-04-01,3478.3436666666666,3963.8066666666664,3723.6553333333336,3493.16,3959.51,3712.335,98.9709080116156,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-05-01,3556.201612903226,4068.1209677419356,3828.4422580645164,3600.46,4048.68,3850.65,96.61013744977564,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-06-01,3617.550666666667,4096.234,3859.379,3655.45,4020.53,3862.935,95.11243696006727,30
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-07-01,3560.1403225806453,4071.8351612903225,3818.7609677419355,3645.38,4019.55,3799.97,88.13890693501324,31
West Bengal,Bardhaman,Bardhaman Market,Rice,2026-08-01,3437.46935483871,3937.6116129032257,3679.471612903226,3400.75,3912.15,3679.75,115.75332254689339,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-01-01,1633.491935483871,1862.2906451612903,1749.3787096774192,1666.8,1828.32,1738.97,44.15477843087393,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-02-01,1574.5532142857141,1791.6978571428572,1685.0932142857143,1591.03,1762.53,1689.5500000000002,41.801115885652024,28
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-03-01,1544.7554838709677,1764.3054838709677,1654.9351612903224,1548.82,1787.68,1650.21,53.48118104348905,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-04-01,1560.119,1790.9976666666666,1677.2523333333334,1567.77,1774.68,1675.48,50.39618558932831,30
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-05-01,1601.4109677419353,1822.0106451612903,1711.5961290322582,1607.53,1816.75,1712.66,57.708362691347745,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-06-01,1642.138,1876.9566666666665,1762.1193333333333,1644.59,1896.28,1758.21,69.26744410856612,30
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-07-01,1719.876129032258,1951.4916129032258,1840.7964516129034,1691.84,1940.47,1857.98,57.1728690638247,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-08-01,1776.069677419355,2013.1306451612904,1896.6222580645162,1795.42,2029.06,1892.26,47.63305537891923,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-09-01,1810.6053333333334,2059.9280000000003,1935.627,1853.06,2038.36,1937.025,43.750429842223426,30
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-10-01,1792.3929032258065,2058.659677419355,1925.6254838709676,1821.54,2023.32,1914.11,49.4107529348764,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-11-01,1761.448,2002.9396666666667,1884.8339999999998,1797.34,1987.44,1874.9699999999998,47.2119224860372,30
West Bengal,Bardhaman,Bardhaman Market,Tomato,2023-12-01,1689.483870967742,1928.4390322580646,1813.9996774193548,1699.15,1933.21,1810.01,64.3894975641148,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-01-01,1653.9235483870968,1878.5848387096773,1758.8109677419354,1638.43,1916.31,1764.59,65.05056491452562,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-02-01,1615.3551724137933,1852.9196551724137,1736.4613793103447,1640.39,1834.04,1748.02,49.874656728080296,29
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-03-01,1580.231935483871,1803.5425806451613,1683.5351612903225,1606.28,1772.94,1687.26,44.25963811201412,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-04-01,1569.2089999999998,1783.6646666666668,1681.0600000000002,1581.44,1774.01,1686.2800000000002,47.533384130488244,30
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-05-01,1597.3722580645162,1841.2383870967742,1715.8832258064515,1538.97,1855.62,1720.35,61.33890942336123,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-06-01,1704.0089999999998,1941.3443333333335,1822.4313333333334,1759.04,1951.19,1817.395,51.802206765225016,30
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-07-01,1741.4125806451614,1993.6606451612904,1867.3941935483872,1789.89,2006.74,1867.49,45.12717398450693,31
West Bengal,Bardhaman,Bardhaman Market,Tomato,2024-08-01,1796.3590322580644,2045.7235483870968,1921.414516129032,1827.42,2057.81,1918.07,52.46672811339324,31
